timestamp,lat,lon,alt,rel_alt,speed
2026-07-08 08:08:05.069805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.169805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.269805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.369805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.469805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.569805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.669805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.769805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.869805+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:05.969238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.069238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.169238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.269238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.369238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.469238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.569238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.669238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.769238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.869238+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:06.969838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.069838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.169838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.269838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.369838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.469838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.569838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.669838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.769838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.869838+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:07.969271+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.069271+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.169271+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.269271+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.369271+00:00,47.6016529,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.469271+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.569271+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.669271+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.769271+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.869271+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:08.969871+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:09.069871+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:09.169871+00:00,47.601653,12.1943276,-1.51,0.158,0.01
2026-07-08 08:08:09.269871+00:00,47.601653,12.1943276,-1.51,-0.001,0.01
2026-07-08 08:08:09.369871+00:00,47.601653,12.1943276,-1.51,-0.001,0.01
2026-07-08 08:08:09.469871+00:00,47.601653,12.1943276,-1.51,-0.001,0.01
2026-07-08 08:08:09.569871+00:00,47.601653,12.1943276,-1.51,-0.001,0.01
2026-07-08 08:08:09.669871+00:00,47.601653,12.1943276,-1.51,-0.001,0.01
2026-07-08 08:08:09.769871+00:00,47.601653,12.1943276,-1.51,-0.001,0.01
2026-07-08 08:08:09.869871+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:09.969304+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:10.179304+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:10.429304+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:10.679599+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:10.929499+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:11.179399+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:11.429299+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:11.679199+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:11.929099+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:12.179832+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:12.429732+00:00,47.601653,12.1943276,-1.51,-0.002,0.01
2026-07-08 08:08:12.679632+00:00,47.601653,12.1943276,-1.49,0.011,0.01
2026-07-08 08:08:12.929532+00:00,47.601653,12.1943276,-1.45,0.059,0.01
2026-07-08 08:08:13.179432+00:00,47.601653,12.1943276,-1.35,0.15,0.01
2026-07-08 08:08:13.429332+00:00,47.6016529,12.1943276,-1.08,0.424,0.0
2026-07-08 08:08:13.679232+00:00,47.6016529,12.1943276,-0.85,0.657,0.0
2026-07-08 08:08:13.929132+00:00,47.6016529,12.1943276,-0.67,0.83,0.0
2026-07-08 08:08:14.179865+00:00,47.6016529,12.1943276,-0.55,0.959,0.0
2026-07-08 08:08:14.429765+00:00,47.6016529,12.1943276,-0.47,1.037,0.0
2026-07-08 08:08:14.679665+00:00,47.6016529,12.1943276,-0.44,1.063,0.01
2026-07-08 08:08:14.929565+00:00,47.6016529,12.1943276,-0.46,1.049,0.01
2026-07-08 08:08:15.179465+00:00,47.6016528,12.1943275,-0.48,1.023,0.08602325267042626
2026-07-08 08:08:15.429365+00:00,47.6016525,12.1943271,-0.5,1.0,0.23345235059857505
2026-07-08 08:08:15.679265+00:00,47.6016519,12.1943263,-0.52,0.985,0.43840620433565947
2026-07-08 08:08:15.929165+00:00,47.601651,12.194325,-0.53,0.979,0.6935416353759881
2026-07-08 08:08:16.179898+00:00,47.6016495,12.1943231,-0.53,0.978,0.9908582138732059
2026-07-08 08:08:16.429798+00:00,47.6016476,12.1943205,-0.52,0.981,1.3312400234367956
2026-07-08 08:08:16.679698+00:00,47.601645,12.1943171,-0.52,0.984,1.6783622970026466
2026-07-08 08:08:16.929598+00:00,47.6016419,12.194313,-0.52,0.988,2.01136769388394
2026-07-08 08:08:17.179498+00:00,47.6016383,12.1943082,-0.51,0.991,2.2596681172242974
2026-07-08 08:08:17.429398+00:00,47.6016343,12.194303,-0.51,0.994,2.458149710656371
2026-07-08 08:08:17.679298+00:00,47.60163,12.1942973,-0.51,0.995,2.6067988031300002
2026-07-08 08:08:17.929198+00:00,47.6016255,12.1942915,-0.51,0.996,2.7064737205448717
2026-07-08 08:08:18.179098+00:00,47.6016208,12.1942853,-0.51,0.996,2.770433179125604
2026-07-08 08:08:18.429831+00:00,47.6016161,12.1942792,-0.51,0.996,2.784546641735419
2026-07-08 08:08:18.679731+00:00,47.6016114,12.1942731,-0.51,0.995,2.7920601712713857
2026-07-08 08:08:18.929631+00:00,47.6016066,12.1942669,-0.51,0.995,2.8127744310555727
2026-07-08 08:08:19.179531+00:00,47.6016018,12.1942607,-0.51,0.995,2.8410033438910274
2026-07-08 08:08:19.429431+00:00,47.601597,12.1942544,-0.51,0.995,2.8692333470807148
2026-07-08 08:08:19.679331+00:00,47.601592,12.194248,-0.51,0.995,2.890847626562147
2026-07-08 08:08:19.929231+00:00,47.6015871,12.1942416,-0.51,0.996,2.9115803269015266
2026-07-08 08:08:20.179131+00:00,47.6015821,12.1942351,-0.51,0.997,2.9256964982718214
2026-07-08 08:08:20.429864+00:00,47.6015771,12.1942286,-0.51,0.997,2.93981291921782
2026-07-08 08:08:20.679764+00:00,47.6015721,12.1942221,-0.51,0.998,2.93981291921782
2026-07-08 08:08:20.929664+00:00,47.6015671,12.1942156,-0.51,0.998,2.9464554977124635
2026-07-08 08:08:21.179564+00:00,47.6015621,12.194209,-0.51,0.998,2.9464554977124635
2026-07-08 08:08:21.429464+00:00,47.6015571,12.1942025,-0.51,0.999,2.9464554977124635
2026-07-08 08:08:21.679364+00:00,47.6015521,12.194196,-0.51,0.999,2.9464554977124635
2026-07-08 08:08:21.929264+00:00,47.6015471,12.1941895,-0.51,0.999,2.938996427354072
2026-07-08 08:08:22.179164+00:00,47.601542,12.1941829,-0.51,0.999,2.9464554977124635
2026-07-08 08:08:22.429897+00:00,47.601537,12.1941764,-0.5,1.0,2.9464554977124635
2026-07-08 08:08:22.679797+00:00,47.601532,12.1941698,-0.5,1.001,2.9464554977124635
2026-07-08 08:08:22.929697+00:00,47.601527,12.1941633,-0.5,1.001,2.9464554977124635
2026-07-08 08:08:23.179597+00:00,47.601522,12.1941567,-0.5,1.002,2.9464554977124635
2026-07-08 08:08:23.429497+00:00,47.601517,12.1941502,-0.5,1.002,2.9464554977124635
2026-07-08 08:08:23.679397+00:00,47.601512,12.1941436,-0.5,1.002,2.9464554977124635
2026-07-08 08:08:23.929297+00:00,47.601507,12.1941371,-0.5,1.002,2.9464554977124635
2026-07-08 08:08:24.179197+00:00,47.601502,12.1941306,-0.5,1.002,2.953116997343654
2026-07-08 08:08:24.429097+00:00,47.6014969,12.194124,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:24.679830+00:00,47.6014919,12.1941174,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:24.929730+00:00,47.6014869,12.1941108,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:25.179630+00:00,47.6014819,12.1941042,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:25.429530+00:00,47.6014769,12.1940976,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:25.679430+00:00,47.6014718,12.1940911,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:25.929330+00:00,47.6014668,12.1940845,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:26.179230+00:00,47.6014618,12.194078,-0.5,1.002,2.9605742686174925
2026-07-08 08:08:26.429130+00:00,47.6014591,12.1940745,-0.5,1.002,0.5966573556070519
2026-07-08 08:08:26.679863+00:00,47.6014602,12.1940758,-0.5,1.003,0.2220360331117452
2026-07-08 08:08:26.929763+00:00,47.6014599,12.1940755,-0.5,1.004,0.1345362404707371
2026-07-08 08:08:27.179663+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:27.429563+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:27.679463+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:27.929363+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:28.179263+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:28.429163+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:28.679896+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:28.929796+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:29.179696+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:29.429596+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:29.679496+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:29.929396+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:30.179296+00:00,47.6014598,12.1940754,-0.5,1.003,0.01
2026-07-08 08:08:30.429196+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:30.679096+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:30.929829+00:00,47.6014598,12.1940754,-0.5,1.004,0.01
2026-07-08 08:08:31.179729+00:00,47.6014598,12.1940754,-0.5,1.004,0.02
2026-07-08 08:08:31.429629+00:00,47.6014598,12.1940754,-0.5,1.004,0.02
2026-07-08 08:08:31.679529+00:00,47.6014598,12.1940754,-0.5,1.005,0.02
2026-07-08 08:08:31.929429+00:00,47.6014598,12.1940754,-0.5,1.005,0.02
2026-07-08 08:08:32.179329+00:00,47.6014598,12.1940754,-0.5,1.005,0.02
2026-07-08 08:08:32.429229+00:00,47.6014598,12.1940754,-0.5,1.005,0.02
2026-07-08 08:08:32.679129+00:00,47.6014598,12.1940754,-0.5,1.005,0.02
2026-07-08 08:08:32.929862+00:00,47.6014598,12.1940754,-0.5,1.006,0.02
2026-07-08 08:08:33.179762+00:00,47.6014598,12.1940754,-0.5,1.006,0.02
2026-07-08 08:08:33.429662+00:00,47.6014598,12.1940754,-0.5,1.006,0.02
2026-07-08 08:08:33.679562+00:00,47.6014598,12.1940754,-0.5,1.006,0.02
2026-07-08 08:08:33.929462+00:00,47.6014598,12.1940754,-0.5,1.006,0.02
2026-07-08 08:08:34.179362+00:00,47.6014598,12.1940754,-0.5,1.007,0.02
2026-07-08 08:08:34.429262+00:00,47.6014598,12.1940755,-0.5,1.007,0.02
2026-07-08 08:08:34.679162+00:00,47.6014598,12.1940755,-0.5,1.007,0.02
2026-07-08 08:08:34.929895+00:00,47.6014598,12.1940755,-0.5,1.007,0.02
2026-07-08 08:08:35.179795+00:00,47.6014598,12.1940755,-0.5,1.007,0.02
2026-07-08 08:08:35.429695+00:00,47.6014598,12.1940755,-0.5,1.007,0.02
2026-07-08 08:08:35.679595+00:00,47.6014598,12.1940755,-0.5,1.007,0.02
2026-07-08 08:08:35.929495+00:00,47.6014598,12.1940755,-0.5,1.008,0.02
2026-07-08 08:08:36.179395+00:00,47.6014598,12.1940755,-0.5,1.008,0.02
2026-07-08 08:08:36.429295+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:36.679195+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:36.929928+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:37.179828+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:37.429728+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:37.679628+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:37.929528+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:38.179428+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:38.429328+00:00,47.6014598,12.1940754,-0.5,1.008,0.02
2026-07-08 08:08:38.679228+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:38.929128+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:39.179861+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:39.429761+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:39.679661+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:39.929561+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:40.179461+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:40.429361+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:40.679261+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:40.929161+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:41.179894+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:41.429794+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:41.679694+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:41.929594+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:42.179494+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:42.429394+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:42.679294+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:42.929194+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:43.179927+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:43.429827+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:43.679727+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:43.929627+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:44.179527+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:44.429427+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:44.679327+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:44.929227+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:45.179127+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:45.429860+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:45.679760+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:45.929660+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:46.179560+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:46.429460+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:46.679360+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:46.929260+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:47.179160+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:47.429893+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:47.679793+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:47.929693+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:48.179593+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:48.429493+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:48.679393+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:48.929293+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:49.179193+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:49.429926+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:49.679826+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:49.929726+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:50.179626+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:50.429526+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:50.679426+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:50.929326+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:51.179226+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:51.429126+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:51.679859+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:51.929759+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:52.179659+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:52.429559+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:52.679459+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:52.929359+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:53.179259+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:53.429159+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:53.679892+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:53.929792+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:54.179692+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:54.429592+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:54.679492+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:54.929392+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:55.179292+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:55.429192+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:55.679925+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:55.929825+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:56.179725+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:56.429625+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:56.679525+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:56.929425+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:57.179325+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:57.429225+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:57.679125+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:57.929858+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:58.179758+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:58.429658+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:58.679558+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:58.929458+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:59.179358+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:59.429258+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:59.679158+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:08:59.929891+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:09:00.179791+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:09:00.429691+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:09:00.679591+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
2026-07-08 08:09:00.929491+00:00,47.6014598,12.1940754,-0.5,1.009,0.02
